rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,infos,url_immoscout,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher
3.5,93.0,1830,1600,3665,Burgisteinstrasse 1e,Wattenwil,2018,Sie wohnen gerne modern und ländlich? Dann sind Sie hier richtig!------------------------------------------------------------------------------------------------3½-Zimmer-DachwohnungBalkon gedeckt (ca. 10 m2) mit Relazzo-Terrassendielen und SonnenstoreModerne Küche mit SteinabdeckungBad / ToiletteDusche / ToiletteLangriemen Bodenbeläge Laminat in Eiche SCHOKO Masse: 205 x 21 cmElektrische RafflamellenstorenGarderoben- / Putzschrank im EingangsbereichDiverse WandlampenVorhangschienen bei FensterBodenheizung mit Wärmezähler via FernheizungWasserverbrauch mit ZählermessungEigene Waschmaschine und Tumbler im Untergeschoss inkl. abschliessbarem Waschfach je WohnungTrocknenraum mit Secomat und Wäscheleinen (gemeinsam im Untergeschoss)KellerabteilEinstellhallenplätze (à Fr. 110.00)Motorradabstellplatz (Fr. 25.00)------------------------------------------------------------------------------------------------Haben Sie Interesse? Wir freuen uns auf Ihren Anruf!,https://www.immoscout24.ch/de/d/dachwohnung-mieten-wattenwil/5621886,True,False,False,False,False,False,False,True,True
3.0,75.0,1620,1420,3098,Wabersackerstrasse 105,Köniz,2013,Wir vermieten per 1. August 2022eine helle 3-Zimmerwohnung in Köniz.Die Wohnung verfügt über:moderne offene Küche mit GS Glaskeramikkochfeld Fenster und GranitabdeckungBadezimmer mit Fenster Badewanne und Lavabo mit Unterbau2 SchlafzimmerBalkonParkett-und PlattenbödenWandschränkezentrale und dennoch ruhige LageKellerabteilHaben wir Ihr Interesse geweckt dann dürfen Sie sich gerne bei Herr Stadelmann (jetziger Mieter) unter der Telefonnummer  079 538 52 77 melden um einen Besichtigungstermin zu vereinbaren.Wir freuen uns auf Ihre Bewerbung!,https://www.immoscout24.ch/de/d/wohnung-mieten-koeniz/5615428,True,False,False,False,False,False,False,False,True
2.5,61.0,1300,1100,3004,Oberer Aareggweg 62,Bern,1947,Die Liegenschaft befindet sich an sonniger ruhiger kinderfreundlicher und dennoch sehr zentraler Lage. Einkaufsmöglichkeiten öffentliche Verkehrsmittel und Schulen befinden sich in der Nähe. Das Haus hat keinen Lift.Die Wohnung verfügt über eine Küche mit zeitgemässem Komfort. Es sind PVC Laminat- und Parkettböden verlegt. Ein Estrich- sowie ein Kellerabteil gehören zur Wohnung.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/5481606,False,False,False,False,False,False,False,False,False
6.5,180.0,3680,3350,3006,Wernerstrasse 24,Bern,0,Per 1. Juli 2022 vermieten wir eine wunderschöne aussergewöhnliche 6.5-Zimmer-Maisonette-Wohnung im 2. OG.  Die Wohnung verfügt über folgende Vorzüge:2. OGgrosses Entréemoderne Küche mit viel Stauraum Glaskeramikkochfeld Geschirrspüler und PlattenbodenBadezimmer mit Eckbadewanneseparate Toilettedas Wohn- und Esszimmer sind mit einer Flügeltüre verbunden. In beiden Zimmern ist ein wunderschöner Fischgrätparkett verlegtgrosszügiger Balkon mit Aussichtgrosses Schlafzimmer mit FischgrätparkettDachgeschossDusche mit Toilettedrei Zimmer mit Parkettboden Dachschräge und SichtbalkenDie öffentlichen Verkehrsmittel sind in wenigen Gehminuten erreichbar. Der Tennisplatz das Naherholungsgebiet und diverse Einkaufsmöglichkeiten befinden sich in unmittelbarer Nähe.Haben wir Ihr Interesse geweckt? Dann melden Sie sich. Wir freuen uns über Ihren Anruf!,https://www.immoscout24.ch/de/d/duplex--maisonette-wohnung-mieten-bern/2774606,True,True,False,False,False,False,False,False,True
2.0,50.0,1465,1345,3011,Münstergasse 55,Bern,0,An äusserst zentraler Lage in der Berner Altstadt nur wenige Schritte von Theater-Platz/Zytglogge entfernt vermieten wir in einem gepflegten Altstadthaus eine2-Zimmer-WohnungWohnzimmer + Schlafzimmer mit ParkettbödenGrosses Badezimmer mit Lavabo und WCkl. Küche mit Elektroherd + Geschirrspülereigene Waschmaschine und Tumbler in der WohnungKellerInteressiert? Rufen Sie uns an: 031 336 06 06,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/1816299,False,False,False,False,False,False,False,True,True
3.0,75.0,1590,1440,2503,No information,Biel/Bienne,0,No information,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7101974,False,False,False,False,False,False,False,False,False
3.5,87.5,1195,975,2503,Mattenstrasse 128,Biel/Bienne,0,No information,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7100662,False,False,False,False,False,False,False,False,False
4.5,85.0,2750,2450,3014,Morgartenstrasse 15,Bern,2022,BernMöchten Sie harmonisch wohnen? Dann haben wir das Passende für Sie: Wir vermieten per 1. Juni 2022 oder nach Vereinbarung eine neu sanierte 4 1/2-Zimmer-Dachwohnungen an zentraler und ruhiger Lage im beliebten Breitenrain/Wankdorf-Quartier.WohIfühlatmosphäre mit harmonischen Farbakzenten an je einer Wand pro Wohnraum. Ebenfalls erwartet Sie: Parkett- und Plattenböden offene Küche Badezimmer sep. WC mit Dusche und Waschmaschine Balkon Kellerabteil nähe Wankdorfcenter Wankdorfstadion Busstation und Autobahnanschluss. Eine Garage kann zusätzlich für Fr. 180.00 gemietet werden. Ebenfalls stehen Einstellhallenplätze à Fr. 130.00 mtl. zur Verfügung.Besichtigungstermine Mittwoch 11.5.2022 von 11.00-12.00 Uhr und Montag 16.5.2022 von 16.00-17.00 UhrHaben wir Ihr Interesse geweckt? Dann freuen wir uns auf Ihren Besuch an dem genannten Besichtigungstermin oder stehen Ihnen für allfällige Fragen sehr gerne zur Verfügung.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7100657,True,False,True,False,False,False,False,True,False
4.5,95.0,2550,2250,3014,Morgartenstrasse 15,Bern,2022,BernMöchten Sie harmonisch wohnen? Dann haben wir das Passende für Sie: Wir vermieten per 1. Juni 2022 oder nach Vereinbarung neu sanierte 4 1/2-Zimmerwohnungen an zentraler und ruhiger Lage im beliebten Breitenrain/Wankdorf-Quartier.WohIfühlatmosphäre mit harmonischen Farbakzenten an je einer Wand pro Wohnraum. Ebenfalls erwartet Sie: Parkett- und Plattenböden abgschlossene KücheBadezimmer/WCDusche/WC Ankleide und zwei Balkone Kellerabteil nähe Wankdorfcenter Wankdorfstadion Busstation und Autobahnanschluss. Eine Garage kann zusätzlich für Fr. 180.00 gemietet werden.Besichtigungstermine Mittwoch 11.5.2022 von 11.00-12.00 Uhr und Montag 16.5.2022 von 16.00-17.00 UhrHaben wir Ihr Interesse geweckt? Dann freuen wir uns auf Ihren Besuch an dem genannten Besichtigungstermin oder stehen Ihnen für allfällige Fragen sehr gerne zur Verfügung.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7100656,True,False,True,False,False,False,False,False,False
3.0,75.0,1160,950,3177,Eigerweg 6,Laupen BE,0,No information,https://www.immoscout24.ch/de/d/wohnung-mieten-laupen-be/7100355,False,False,False,False,False,False,False,False,False
3.0,80.0,2200,1950,3005,Aegertenstrasse 47,Bern,1918,Per 01.06.2022 oder nach Vereinbarung suchen wir Nachmieter für eine 3-Zimmer Altbauwohnung in einem Mehrfamilienhaus mit 3 Wohnungen.Die Wohnung wurde sanft renoviert viele Details aus der Bauzeit sind aber noch erhalten z.B. alte Parkettböden und Terrazzoböden.Die Wohnung verfügt über:moderne Küche mit GK GS und Granitabdeckung3 Zimmer mit ParkettLoggia (geschlossener Balkon)Bad mit Lavabo und Badewanne WC separat.Mitbenutzung des GartensKeller Estrich. Gemeinsame Waschküche mit Secomat und TumblerDie Bushaltestelle der Buslinie 19 ist vor der Tür.Das Marzilibad die Aare und der Tierpark/Dählhölzli sind zu Fuss schnell erreichbar.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7099773,True,True,False,False,False,False,False,False,False
2.0,50.0,1370,1180,3014,Rodtmattstrasse 77,Bern,0,Helle 2 Zimmer Wohnung im Breitenrain mit Wohnküche mit viel Charme.Neue Fenster wurden letztes Jahr verbaut.Zentral gelegen ÖV und Einkaufsmöglichkeiten in unmittelbarer Nähe.Keller & grosser EstrichKEIN Balkon,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7099772,False,True,False,False,False,False,False,False,False
3.5,67.0,1100,900,2543,Denkmalweg 50,Lengnau BE,2003,Freuen Sie sich über eine tolle Wohnung? Hier einige Vorzüge:Wohn- und Schlafbereich LaminatbödenKüche und Bad mit BodenplattenWohnküche mit GlaskeramikBad mit WanneEntrée mit Garderobe und EinbauschränkenSonniger BalkonGrosszügige Grünanlage mit Kinderspielplatz-Einstellplätze und Aussenparkplätze können dazu gemietet werden.Achtung: Bilder können vom Original abweichen.Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihren Anruf!,https://www.immoscout24.ch/de/d/wohnung-mieten-lengnau-be/7099541,True,True,False,True,False,False,False,False,False
3.5,65.0,1435,1215,3302,Längenbühlstrasse 3,Moosseedorf,1971,Per 1.Juni 2022 oder nach Vereinbarung vermieten wir eine 3.5-Zimmer-Wohnung im Erdgeschoss an ruhiger Lage an der Längenbühlstrasse 3 iin 3302 Moosseedorf.Diese Wohnung bietet folgende Vorzüge:moderne Küche mit GlaskeramikkochfeldParkettboden im Wohn- und in den Schlafzimmernschöner dunkler Design Belag in Küche und Korridormodernes Bad mit BadewanneEinbauschrank im Eingangsbereichgrosszügige Terrasse mit RasenBlick ins Grünesep. KellerabteilDürfen wir Ihnen die Wohnung zeigen? Zögern Sie nicht und nehmen Sie mit uns Kontakt auf für einen Besichtigungstermin.Sie sind herzlich willkommen!*Die Bilder sind Beispielbilder und könnten leicht vom jeweiligen Wohnungstypen abweichen.,https://www.immoscout24.ch/de/d/wohnung-mieten-moosseedorf/7099506,True,False,False,False,False,False,False,False,False
3.5,73.0,1690,1440,3604,Ulmenweg 59B,Thun,2022,"Beschreibung Grosse und helle 3.5-Zimmerwohnung im Hochparterre ab 1. Mai 2022 oder nach Vereinbarung zu vermieten.Zusätzlich zur Wohnung können ein grosser Bastelraum/Arbeitsraum (28m2) und eine Garagenbox dazugemietet werden:Bastelraum/Arbeitsraum beheizt mit Fenster und Wasseranschluss (28m2) Fr. 220.-- / MonatGaragebox Fr. 80.-- / MonatDie Wohnung zeichnet sich durch folgende Eigenschaften aus:73m2 gross und hellKomplett neu SaniertHochparterrePlättliboden grossen 60/60 grauen Plättli2 Schlafzimmer mit Vinylboden und ein helles Esszimmer.Wände und Decken frisch gestrichenNeue 2 Zeilen-KücheDas Badezimmer ist komplett saniert.Neuer Einbauschrank mit Spiegel und Garderobe.Allgemeiner BereichDie Umgebung und das Haus wird sehr sauber und gepflegt gehalten.Der Waschraum wird von allen 6 Parteien genutzt.Es besteht die Möglichkeit einen Waschturm in den Bastelraum reinzustellen für einen ""eigenen Waschraum""Habe ich Ihr Interesse geweckt? Dann dürfen Sie sich gerne mit mir in Verbindung setzen.PreiseWohnung brutto Fr. 1'690.00 mtl. (NK pauschal Fr. 250.00 WHG netto Fr. 1'440.00)Bastelraum Fr. 220.00 mtl. (NK pauschal Fr. 50.00 Bastelraum netto Fr. 170.00)Parkplatz BOX Fr. 80.00 mtl.",https://www.immoscout24.ch/de/d/wohnung-mieten-thun/7099440,True,True,False,True,False,False,False,False,False
3.5,87.5,1790,1570,3257,Holleracher 26,Grossaffoltern,0,No information,https://www.immoscout24.ch/de/d/wohnung-mieten-grossaffoltern/7099406,False,False,False,False,False,False,False,False,False
3.5,88.0,1680,1490,3250,Flurweg 9D,Lyss,2019,Wir vermieten eine gemütliche 3½- Zimmer-Wohnung mit folgenden Vorzügen:Parkettböden in allen ZimmernNeue moderne Küche mit GeschirrspülerSaniertes BadezimmerPraktische WandschränkeSonniger grosszügiger BalkonKeller- und EstrichabteilWaschküche mit einer weiteren MietparteiSpielplatzEin Einstellplatz kann für CHF 110.00 pro Monat dazu gemietet werden.Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Anfrage.,https://www.immoscout24.ch/de/d/wohnung-mieten-lyss/7099294,True,False,False,False,False,False,False,False,False
3.5,92.0,2040,1790,3054,Lyssstrasse 18,Schüpfen,2017,"Wir vermieten ab 1. August 2022 oder nach Vereinbarung diese moderne 3.5-Zimmer-Attikawohnung im Neubau Lyssbach.Auf Folgendes dürfen Sie sich freuen:lichtdurchfluteter und praktisch möblierbarer Grundrissgrosszügige Terrasse mit 33m2Zimmer mit Eichenparkettgrosse FensterfrontenBadezimmer mit Badewanneseparates WCGarderobe im Eingangsbereicheigener Waschturm im 1. UGKellerabteilLiftüber die gute Lage:Schüpfen liegt zwischen den beiden Zentren Bern und Lyss ( Biel ) und verfügt nebst dem stark frequentierten Bahnhof über einen Autobahnanschluss an die A6. Mit dem Auto ist das Zentrum von Bern innerhalb von 20 Minuten und Lyss innert 10 Minuten erreichbar. Mit der Bahn bringt Sie die S3 im 30-Minutentakt in 25 Minuten zum Hauptbahnhof nach Bern und Biel. Die Wohnüberbauung ""Wohnen am Lyssbach"" liegt an zentraler und hervorragend erschlossener Lage in Schüpfen. lnnert wenigen Gehminuten kann das Zentrum wie auch der Bahnhof erreicht werden. Der tägliche Einkauf ist nur 200m entfernt. Zudem sind auch diverse Freizeitmöglichkeiten wie die Badi Tennisplätze wie auch der Fussballplatz in unmittelbarer Nähe.Einstellhallenplätze können für CHF 120.00 pro Monat gemietet werden.Gerne stehen wir Ihnen für Fragen zur Verfügung.Wir freuen uns von Ihnen zu hören!",https://www.immoscout24.ch/de/d/attikawohnung-mieten-schuepfen/7099087,True,True,True,True,False,False,True,False,False
2.0,54.0,920,650,2542,Meinisbergweg 34,Pieterlen,0,Per 1. Juli 2022 oder nach Vereinbarung vermieten wir eine schöne helle sanierte 2-Zimmer Wohnung im Hochparterre. Die Wohnung verfügt über Laminat und Plattenbodenbeläge eine grosse Küche mit Geschirrspüler sowie viel Stauraum. Diverse Einbauschränke im Zimmer und im Korridor. Bad mit Dusche und Tageslicht. Schöne Aussicht ins Grüne und über Pieterlen. Kein Balkon. Garten zur Mitbenutzung. Ein Kellerabteil.Ein Aussenparkplatz (CHF 20.00) oder/und eine Garage (CHF 80.00) kann dazu gemietet werden.Die Liegenschaft befindet sich am Dorfrand nahe am Wald und unweit vom Bahnhof Pieterlen.Haben Sie Interesse oder noch offene Fragen? Dann zögern Sie nicht uns zu kontaktieren.Achtung. Eigenwerbung: Sie ziehen in eine Mietwohnung und benötigen Unterstützung für den bestmöglichen Verkauf Ihrer Immobilie? Kontaktieren Sie die DR. MEYER Immobilien AG für eine unverbindliche Offerte - wir sind gut darin.,https://www.immoscout24.ch/de/d/wohnung-mieten-pieterlen/7098601,False,False,False,True,False,False,False,False,False
2.0,50.0,1090,900,3072,Rütiweg 90,Ostermundigen,1968,Wir vermieten per 16. August 2022 eine 2-Zimmerwohnung in der Rüti in Ostermundigen. Die Wohnung bietet Ihnen folgenden Vorzüge:Ruhiger und sonniger Balkon mit schöner WeitsichtHelle KücheNasszelle Küche und Korridor neu mit VinylWohnzimmer und Zimmer mit ParkettbodenEin eigenes Kellerabteil bietet zusätzlichen StauraumDie Wohnung wird vor Einzug neu gestrichen.Zusätzlich können Einstellhallenplätze für Fr. 100.00 pro Monat oder Aussenparkplätze für Fr. 50.00 pro Monat dazu gemietet werden.In der Rüti finden Sie alles was Sie benötigen und dies zu Fuss! Sie haben ein Fitnessangebot diverse Restaurants und auch Coiffeur-Salons.Ebenfalls Kindergarten Kita Schule und Spielplätze sind bestens zu Fuss erreichbar.Soll der Einkauf jedoch mal grösser ausfallen erreichen Sie mit der Buslinie 10 den Ostermundigen-Dorfkern innert 5 Minuten und die Stadt Bern innert 20 Fahrminuten.Haben wir Ihr Interesse geweckt? Dann kontaktieren Sie uns raschestmöglich. Wir freuen uns über Ihre Kontaktaufnahme.(Bitte beachten Sie dass die Bilder einer typähnlichen Wohnung entstammen.),https://www.immoscout24.ch/de/d/wohnung-mieten-ostermundigen/7098574,True,True,False,True,False,False,False,False,False
3.5,90.0,2159,1899,3097,Schwarzenburgstr. 73 / Geb. B,Liebefeld,1947,Diese attraktive Wohnung in Liebefeld hat folgende Eigenschaften:Moderne Küche mit Geschirrspüler und GlaskeramikDusche/WCWaschturm in Wohnung vorhandenParkettbodenHohe lichtdurchflutete RäumeSitzplatz zum gemütlichen VerweilenEinkaufsmöglichkeiten in der NäheEine Bushaltestelle befindet sich in unmittelbarer Nähe*Die Bilder stammen von einer typähnlichen Wohnung.Bewerben Sie sich jetzt Online bei uns unter:www.mywincasa.ch/bewerben. Ihr Bewerbungscode: 06724.03.1008Sollten wir Ihr Interesse geweckt haben zögern Sie nicht uns zu kontaktieren.,https://www.immoscout24.ch/de/d/wohnung-mieten-liebefeld/7097462,False,True,False,True,False,False,False,False,False
3.5,87.5,1190,1000,2504,Sägefeldweg 58,Biel/Bienne,0,Eine angenehme 3.5 Zimmer Wohnung in Biel ab sofort oder nach Vereinbarung zu vermieten.Die Wohnung besitzt über folgende Vorzüge:gross geschnittene RäumeEinbauschränketolle Lage in BielKinderfreundlichHaustiere erlaubtLassen Sie sich noch heute von der Wohnung Begeistern!,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7096959,True,True,True,False,False,False,False,False,False
3.0,72.0,2260,1980,3012,Hochfeldstrasse 26,Bern,2022,Wir vermieten per 1. Juli 2022 drei 3-Zimmerwohnungen an ruhiger und verkehrsgünstiger Lage. Das beliebte Wohnquartier befindet sich in der Nähe eines Naturerholungsgebiet.Die ganze Liegenschaft wurde sorgfältig renoviert. Die hellen Wohnungen im Parterre/1.Obergeschoss/2.Obergeschoss bieten folgenden Ausbaustandard:komfortable Küche mit Glaskeramik Geschirrspüler renoviertem Buffet und TerrazzobodenBadezimmer mit Badewanne Unterbaumöbel und Terrazzobodeneleganter/geölter Fischgrätparkett in allen Zimmerngrosszügiger Einbauschrankhochwertige Holz-/MetallfensterStuckaturen an DeckeWohnfläche ca. 72m2sonniger BalkonGemeinschaftsgartenKellerabteilNicht erlaubt sind Haustiere und 3er-Wohngemeinschaften.Eine Garage kann für monatlich Fr. 150.- dazu gemietet werden.Wir freuen uns über Ihre Anfrage.,https://www.immoscout24.ch/de/d/wohnung-mieten-bern/7096941,True,True,False,False,False,False,True,False,True
